trade_date,ts_code,F150_pred,F150_seed_std,F150_seed_min,F150_seed_max,F150_rank,F150_selected,C185_pred,C185_seed_std,C185_seed_min,C185_seed_max,C185_rank,C185_selected,F220_pred,F220_seed_std,F220_seed_min,F220_seed_max,F220_rank,F220_selected,family_count,ensemble_pred,ensemble_seed_std,legacy_signal_tag,family_tags,last60_minus_first60_ret_lag1,late_early_cs_pct,production_gate_pass,production_signal,ensemble_signal,output_signal,signal_tag,gate_threshold
20260722,603118.SH,0.6603022032124082,0.017802454609278567,0.639043497529838,0.6921054813204696,1,True,0.6430291471273571,0.019716365136038153,0.61353398674864,0.6675669812615874,4,False,0.6666718988202491,0.025162931146542993,0.638587494178424,0.7087753995497593,1,True,2,0.6566677497200047,0.020893916963953235,CONSENSUS_2,F150|F220,-0.14056531703590536,0.0014005602240896359,True,True,True,True,F220_TOP1_LATE_EARLY_GATE|CONSENSUS_2,0.75791696
20260722,600988.SH,0.5965006020744765,0.016857851110327622,0.5658202487946945,0.6121910820351802,7,False,0.6017088566928654,0.014708393150319948,0.5788298986530405,0.61757293765833,20,False,0.631763996966954,0.029995386389556573,0.6025579711433677,0.6838421382322852,2,True,1,0.6099911519114319,0.020520543550068045,FAMILY_ONLY,F220,-0.0035429591354525503,0.4320728291316527,True,False,True,True,FAMILY_ONLY,0.75791696
20260722,603083.SH,0.6111795412995643,0.05533507255381917,0.5345770508119234,0.684730115545701,2,False,0.6447551987483605,0.02197377520657732,0.6182859414858182,0.672353834258076,2,True,0.6217430738430989,0.051746690110169684,0.571735972066084,0.6924629215818459,3,True,2,0.6258926046303412,0.043018512623522055,CONSENSUS_2,C185|F220,0.08515706927305866,0.9495798319327731,False,False,True,True,CONSENSUS_2,0.75791696
20260722,688333.SH,0.5644438000136118,0.04532050502789203,0.4969224609175828,0.6169601805361592,20,False,0.6480966746314689,0.02025849892568809,0.6144793879061867,0.670161060325693,1,True,0.6142135528896547,0.049608940761648034,0.5347074657565164,0.6719424236847071,4,True,2,0.6089180091782452,0.038395981571742725,CONSENSUS_2,C185|F220,-0.013183084586751326,0.2647058823529412,True,False,True,True,CONSENSUS_2,0.75791696
20260722,688432.SH,0.5857563022587529,0.033135836946446465,0.5347040237952321,0.6302654144874905,11,False,0.5978068243205559,0.017488958578148854,0.575783135753766,0.6274697130343508,26,False,0.6139056006671418,0.032099954536264956,0.5616743782813534,0.6562955204911234,5,True,1,0.5991562424154835,0.027574916686953426,FAMILY_ONLY,F220,0.12409005030235487,0.9915966386554622,False,False,True,True,FAMILY_ONLY,0.75791696
20260722,301526.SZ,0.5896654020436083,0.03309149968340077,0.550257536943639,0.6508139771415764,10,False,0.6431456985871281,0.02105229786161662,0.6234965351370999,0.6711253166982319,3,True,0.6105270547184516,0.04095381338003823,0.5625876415383747,0.6643168056509301,6,False,1,0.6144460517830627,0.03169920364168521,FAMILY_ONLY,C185,0.06850642778177563,0.9236694677871149,False,False,True,True,FAMILY_ONLY,0.75791696
