model,ts_code,trade_date,priority_name,priority,target
h5m80d50_direction,688158.SH,20250207,H5_COMPETING_DIRECTION_TOP3,1,
h5m80d50_direction,002881.SZ,20250206,H5_COMPETING_DIRECTION_TOP3,1,
h5m80d50_direction,600126.SH,20250206,H5_COMPETING_DIRECTION_TOP3,1,
h5m80d50_direction,688158.SH,20250206,H5_COMPETING_DIRECTION_TOP3,1,
h5m80d50_direction,300624.SZ,20250205,H5_COMPETING_DIRECTION_TOP3,1,
h5m80d50_direction,300718.SZ,20250205,H5_COMPETING_DIRECTION_TOP3,1,
h5m80d50_direction,688158.SH,20250205,H5_COMPETING_DIRECTION_TOP3,1,
h5m80d50_direction,300166.SZ,20250127,H5_COMPETING_DIRECTION_TOP3,1,
h5m80d50_direction,300378.SZ,20250127,H5_COMPETING_DIRECTION_TOP3,1,
h5m80d50_direction,300925.SZ,20250127,H5_COMPETING_DIRECTION_TOP3,1,
h5m80d50_direction,300166.SZ,20250124,H5_COMPETING_DIRECTION_TOP3,1,
h5m80d50_direction,300378.SZ,20250124,H5_COMPETING_DIRECTION_TOP3,1,
h5m80d50_direction,300496.SZ,20250124,H5_COMPETING_DIRECTION_TOP3,1,
h5m80d50_direction,002364.SZ,20250123,H5_COMPETING_DIRECTION_TOP3,1,
h5m80d50_direction,300925.SZ,20250123,H5_COMPETING_DIRECTION_TOP3,1,
h5m80d50_direction,688631.SH,20250123,H5_COMPETING_DIRECTION_TOP3,1,
h5m80d50_direction,300378.SZ,20250122,H5_COMPETING_DIRECTION_TOP3,1,
h5m80d50_direction,300548.SZ,20250122,H5_COMPETING_DIRECTION_TOP3,1,
h5m80d50_direction,688631.SH,20250122,H5_COMPETING_DIRECTION_TOP3,1,
h5m80d50_direction,300548.SZ,20250121,H5_COMPETING_DIRECTION_TOP3,1,
h5m80d50_direction,300638.SZ,20250121,H5_COMPETING_DIRECTION_TOP3,1,
h5m80d50_direction,300718.SZ,20250121,H5_COMPETING_DIRECTION_TOP3,1,
h5m80d50_direction,000880.SZ,20250120,H5_COMPETING_DIRECTION_TOP3,1,
h5m80d50_direction,002364.SZ,20250120,H5_COMPETING_DIRECTION_TOP3,1,
h5m80d50_direction,002965.SZ,20250120,H5_COMPETING_DIRECTION_TOP3,1,
h5m80d50_direction,000880.SZ,20250117,H5_COMPETING_DIRECTION_TOP3,1,
h5m80d50_direction,300718.SZ,20250117,H5_COMPETING_DIRECTION_TOP3,1,
h5m80d50_direction,688313.SH,20250117,H5_COMPETING_DIRECTION_TOP3,1,
h5m80d50_direction,000880.SZ,20250116,H5_COMPETING_DIRECTION_TOP3,1,
h5m80d50_direction,300718.SZ,20250116,H5_COMPETING_DIRECTION_TOP3,1,
h5m80d50_direction,301536.SZ,20250116,H5_COMPETING_DIRECTION_TOP3,1,
h5m80d50_direction,002364.SZ,20250115,H5_COMPETING_DIRECTION_TOP3,1,
h5m80d50_direction,300718.SZ,20250115,H5_COMPETING_DIRECTION_TOP3,1,
h5m80d50_direction,603667.SH,20250115,H5_COMPETING_DIRECTION_TOP3,1,
h5m80d50_direction,002364.SZ,20250114,H5_COMPETING_DIRECTION_TOP3,1,
h5m80d50_direction,300007.SZ,20250114,H5_COMPETING_DIRECTION_TOP3,1,
h5m80d50_direction,300548.SZ,20250114,H5_COMPETING_DIRECTION_TOP3,1,
h5m80d50_direction,002354.SZ,20250113,H5_COMPETING_DIRECTION_TOP3,1,
h5m80d50_direction,300548.SZ,20250113,H5_COMPETING_DIRECTION_TOP3,1,
h5m80d50_direction,300718.SZ,20250113,H5_COMPETING_DIRECTION_TOP3,1,
h5m80d50_direction,300276.SZ,20250110,H5_COMPETING_DIRECTION_TOP3,1,
h5m80d50_direction,300548.SZ,20250110,H5_COMPETING_DIRECTION_TOP3,1,
h5m80d50_direction,300718.SZ,20250110,H5_COMPETING_DIRECTION_TOP3,1,
h5m80d50_direction,300276.SZ,20250109,H5_COMPETING_DIRECTION_TOP3,1,
h5m80d50_direction,300718.SZ,20250109,H5_COMPETING_DIRECTION_TOP3,1,
h5m80d50_direction,688165.SH,20250109,H5_COMPETING_DIRECTION_TOP3,1,
h5m80d50_direction,000880.SZ,20250108,H5_COMPETING_DIRECTION_TOP3,1,
h5m80d50_direction,300276.SZ,20250108,H5_COMPETING_DIRECTION_TOP3,1,
h5m80d50_direction,300718.SZ,20250108,H5_COMPETING_DIRECTION_TOP3,1,
h5m80d50_direction,000880.SZ,20250107,H5_COMPETING_DIRECTION_TOP3,1,
h5m80d50_direction,002364.SZ,20250107,H5_COMPETING_DIRECTION_TOP3,1,
h5m80d50_direction,300548.SZ,20250107,H5_COMPETING_DIRECTION_TOP3,1,
h5m80d50_direction,000880.SZ,20250106,H5_COMPETING_DIRECTION_TOP3,1,
h5m80d50_direction,300548.SZ,20250106,H5_COMPETING_DIRECTION_TOP3,1,
h5m80d50_direction,301536.SZ,20250106,H5_COMPETING_DIRECTION_TOP3,1,
h5m80d50_direction,000880.SZ,20250103,H5_COMPETING_DIRECTION_TOP3,1,
h5m80d50_direction,301536.SZ,20250103,H5_COMPETING_DIRECTION_TOP3,1,
h5m80d50_direction,688332.SH,20250103,H5_COMPETING_DIRECTION_TOP3,1,
h5m80d50_direction,002265.SZ,20250102,H5_COMPETING_DIRECTION_TOP3,1,
h5m80d50_direction,002364.SZ,20250102,H5_COMPETING_DIRECTION_TOP3,1,
h5m80d50_direction,300718.SZ,20250102,H5_COMPETING_DIRECTION_TOP3,1,
h5m80d50_direction,000880.SZ,20241231,H5_COMPETING_DIRECTION_TOP3,1,
h5m80d50_direction,002364.SZ,20241231,H5_COMPETING_DIRECTION_TOP3,1,
h5m80d50_direction,300718.SZ,20241231,H5_COMPETING_DIRECTION_TOP3,1,
h5m80d50_direction,000880.SZ,20241230,H5_COMPETING_DIRECTION_TOP3,1,
h5m80d50_direction,002364.SZ,20241230,H5_COMPETING_DIRECTION_TOP3,1,
